match_name,match_level,match_date,shooter,div,class,power_factor,cat,stg,factor,pts,a,c,d,ded,mi,ns,pe,ot,time
2025_MONSTER,3,2025-08-03,"COMERT, ERGUN",S,M,Major,S,Stage 15,3.2125,39,7,3,1,0,1,0,0,,12.14
2025_MONSTER,3,2025-08-03,"COMERT, ERGUN",S,M,Major,S,Stage 16,3.9864,94,16,5,2,0,1,0,0,,23.58
2025_MONSTER,3,2025-08-03,"COMERT, ERGUN",S,M,Major,S,Stage 17,3.2012,42,8,3,0,0,1,0,0,,13.12
2025_MONSTER,3,2025-08-03,"COMERT, ERGUN",S,M,Major,S,Stage 18,7.0209,111,15,9,0,0,0,0,0,,15.81
2025_MONSTER,3,2025-08-03,"COMERT, ERGUN",S,M,Major,S,Stage 19,3.4217,40,8,2,1,0,1,0,0,,11.69
2025_MONSTER,3,2025-08-03,"COMERT, ERGUN",S,M,Major,S,Stage 20,4.8563,98,16,6,2,0,0,1,0,,20.18
2025_MONSTER,3,2025-08-03,"COSTA, RICCARDO",P,D,Minor,,Stage 1,4.7493,126,23,6,3,0,0,1,0,,26.53
2025_MONSTER,3,2025-08-03,"COSTA, RICCARDO",P,D,Minor,,Stage 2,4.8527,56,10,2,0,0,0,0,0,,11.54
2025_MONSTER,3,2025-08-03,"COSTA, RICCARDO",P,D,Minor,,Stage 3,4.1021,82,18,4,0,0,2,0,0,,19.99
2025_MONSTER,3,2025-08-03,"COSTA, RICCARDO",P,D,Minor,,Stage 4,5.1282,52,9,2,1,0,0,0,0,,10.14
2025_MONSTER,3,2025-08-03,"COSTA, RICCARDO",P,D,Minor,,Stage 5,0.6585,7,6,2,1,0,3,0,0,,10.63
2025_MONSTER,3,2025-08-03,"COSTA, RICCARDO",P,D,Minor,,Stage 6,5.2655,116,22,2,0,0,0,0,0,,22.03
2025_MONSTER,3,2025-08-03,"COSTA, RICCARDO",P,D,Minor,,Stage 7,3.8639,117,19,10,2,0,1,0,0,,30.28
2025_MONSTER,3,2025-08-03,"COSTA, RICCARDO",P,D,Minor,,Stage 8,2.3878,25,6,5,0,0,1,1,0,,10.47
2025_MONSTER,3,2025-08-03,"COSTA, RICCARDO",P,D,Minor,,Stage 9,3.2602,52,9,2,1,0,0,0,0,,15.95
2025_MONSTER,3,2025-08-03,"COSTA, RICCARDO",P,D,Minor,,Stage 10,4.9797,98,14,9,1,0,0,0,0,,19.68
2025_MONSTER,3,2025-08-03,"COSTA, RICCARDO",P,D,Minor,,Stage 11,3.7138,95,25,3,1,0,3,1,0,,25.58
2025_MONSTER,3,2025-08-03,"COSTA, RICCARDO",P,D,Minor,,Stage 12,4.4712,52,9,2,1,0,0,0,0,,11.63
2025_MONSTER,3,2025-08-03,"COSTA, RICCARDO",P,D,Minor,,Stage 13,6.3232,108,18,6,0,0,0,0,0,,17.08
2025_MONSTER,3,2025-08-03,"COSTA, RICCARDO",P,D,Minor,,Stage 14,3.0713,50,8,3,1,0,0,0,0,,16.28
2025_MONSTER,3,2025-08-03,"COSTA, RICCARDO",P,D,Minor,,Stage 15,3.5874,48,7,4,1,0,0,0,0,,13.38
2025_MONSTER,3,2025-08-03,"COSTA, RICCARDO",P,D,Minor,,Stage 16,3.9274,106,18,5,1,0,0,0,0,,26.99
2025_MONSTER,3,2025-08-03,"COSTA, RICCARDO",P,D,Minor,,Stage 17,3.0642,52,9,2,1,0,0,0,0,,16.97
2025_MONSTER,3,2025-08-03,"COSTA, RICCARDO",P,D,Minor,,Stage 18,4.1739,96,15,6,3,0,0,0,0,,23.0
2025_MONSTER,3,2025-08-03,"COSTA, RICCARDO",P,D,Minor,,Stage 20,4.2038,85,15,6,2,0,1,0,0,,20.22
2025_MONSTER,3,2025-08-03,"SANSONI, ROBERTO",S,A,Minor,,Stage 14,3.5806,56,10,2,0,0,0,0,0,,15.64
2025_MONSTER,3,2025-08-03,"MANTOVANI, FRANCO",O,C,Minor,GS,Stage 14,1.2258,31,6,3,2,0,1,0,0,,25.29
2025_MONSTER,3,2025-08-03,"SANSONI, ROBERTO",S,A,Minor,,Stage 16,5.3476,120,24,0,0,0,0,0,0,,22.44
2025_MONSTER,3,2025-08-03,"GIACOMAZZI, DAVIDE",P,B,Minor,,Stage 13,5.5728,108,18,6,0,0,0,0,0,,19.38
2025_MONSTER,3,2025-08-03,"GIACOMAZZI, DAVIDE",P,B,Minor,,Stage 14,2.3799,54,10,1,1,0,0,0,0,,22.69
2025_MONSTER,3,2025-08-03,"GIACOMAZZI, DAVIDE",P,B,Minor,,Stage 15,2.7446,46,5,7,0,0,0,0,0,,16.76
2025_MONSTER,3,2025-08-03,"GIACOMAZZI, DAVIDE",P,B,Minor,,Stage 16,3.4676,99,20,3,0,0,1,0,0,,28.55
2025_MONSTER,3,2025-08-03,"GIACOMAZZI, DAVIDE",P,B,Minor,,Stage 17,3.2609,45,11,0,0,0,1,0,0,,13.8
2025_MONSTER,3,2025-08-03,"GIACOMAZZI, DAVIDE",P,B,Minor,,Stage 18,5.6936,110,19,5,0,0,0,0,0,,19.32
2025_MONSTER,3,2025-08-03,"GIACOMAZZI, DAVIDE",P,B,Minor,,Stage 19,1.6539,28,9,1,0,0,2,0,0,,16.93
2025_MONSTER,3,2025-08-03,"GIACOMAZZI, DAVIDE",P,B,Minor,,Stage 20,4.878,104,16,8,0,0,0,0,0,,21.32
2025_MONSTER,3,2025-08-03,"SALEMI, ALBERTO",P,C,Minor,S,Stage 1,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"SALEMI, ALBERTO",P,C,Minor,S,Stage 2,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"SALEMI, ALBERTO",P,C,Minor,S,Stage 3,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"SALEMI, ALBERTO",P,C,Minor,S,Stage 4,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"GIACOMAZZI, DAVIDE",P,B,Minor,,Stage 12,4.878,52,8,4,0,0,0,0,0,,10.66
2025_MONSTER,3,2025-08-03,"SALEMI, ALBERTO",P,C,Minor,S,Stage 5,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"SALEMI, ALBERTO",P,C,Minor,S,Stage 7,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"SALEMI, ALBERTO",P,C,Minor,S,Stage 8,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"SALEMI, ALBERTO",P,C,Minor,S,Stage 9,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"SALEMI, ALBERTO",P,C,Minor,S,Stage 10,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"SALEMI, ALBERTO",P,C,Minor,S,Stage 11,4.2051,123,21,9,1,0,1,0,0,,29.25
2025_MONSTER,3,2025-08-03,"SALEMI, ALBERTO",P,C,Minor,S,Stage 12,4.3685,46,5,7,0,0,0,0,0,,10.53
2025_MONSTER,3,2025-08-03,"SALEMI, ALBERTO",P,C,Minor,S,Stage 13,5.5777,112,20,4,0,0,0,0,0,,20.08
2025_MONSTER,3,2025-08-03,"SALEMI, ALBERTO",P,C,Minor,S,Stage 14,1.0669,22,6,4,0,0,2,0,0,,20.62
2025_MONSTER,3,2025-08-03,"SALEMI, ALBERTO",P,C,Minor,S,Stage 15,1.8475,39,8,3,0,0,1,0,0,,21.11
2025_MONSTER,3,2025-08-03,"SALEMI, ALBERTO",P,C,Minor,S,Stage 16,3.9387,108,19,4,1,0,0,0,0,,27.42
2025_MONSTER,3,2025-08-03,"SALEMI, ALBERTO",P,C,Minor,S,Stage 17,2.1382,39,9,1,1,0,1,0,0,,18.24
2025_MONSTER,3,2025-08-03,"SALEMI, ALBERTO",P,C,Minor,S,Stage 18,4.8758,108,18,6,0,0,0,0,0,,22.15
2025_MONSTER,3,2025-08-03,"SALEMI, ALBERTO",P,C,Minor,S,Stage 6,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"GIACOMAZZI, DAVIDE",P,B,Minor,,Stage 11,4.4567,105,17,8,6,0,1,0,0,,23.56
2025_MONSTER,3,2025-08-03,"GIACOMAZZI, DAVIDE",P,B,Minor,,Stage 10,4.6381,91,17,5,1,0,1,0,0,,19.62
2025_MONSTER,3,2025-08-03,"GIACOMAZZI, DAVIDE",P,B,Minor,,Stage 9,4.1558,48,8,2,2,0,0,0,0,,11.55
2025_MONSTER,3,2025-08-03,"MANTOVANI, FRANCO",O,C,Minor,GS,Stage 1,3.7835,130,22,10,0,0,0,1,0,,34.36
2025_MONSTER,3,2025-08-03,"MANTOVANI, FRANCO",O,C,Minor,GS,Stage 2,4.2023,54,9,3,0,0,0,0,0,,12.85
2025_MONSTER,3,2025-08-03,"MANTOVANI, FRANCO",O,C,Minor,GS,Stage 3,4.4463,104,17,6,1,0,0,0,0,,23.39
2025_MONSTER,3,2025-08-03,"MANTOVANI, FRANCO",O,C,Minor,GS,Stage 4,4.7498,56,10,2,0,0,0,0,0,,11.79
2025_MONSTER,3,2025-08-03,"MANTOVANI, FRANCO",O,C,Minor,GS,Stage 5,3.7965,50,8,3,1,0,0,0,0,,13.17
2025_MONSTER,3,2025-08-03,"MANTOVANI, FRANCO",O,C,Minor,GS,Stage 6,4.2633,114,21,3,0,0,0,0,0,,26.74
2025_MONSTER,3,2025-08-03,"MANTOVANI, FRANCO",O,C,Minor,GS,Stage 7,3.3969,123,23,5,3,0,1,0,0,,36.21
2025_MONSTER,3,2025-08-03,"MANTOVANI, FRANCO",O,C,Minor,GS,Stage 8,4.0913,52,8,4,0,0,0,0,0,,12.71
2025_MONSTER,3,2025-08-03,"MANTOVANI, FRANCO",O,C,Minor,GS,Stage 9,3.4242,54,10,1,1,0,0,0,0,,15.77
2025_MONSTER,3,2025-08-03,"MANTOVANI, FRANCO",O,C,Minor,GS,Stage 10,5.6133,108,18,6,0,0,0,0,0,,19.24
2025_MONSTER,3,2025-08-03,"MANTOVANI, FRANCO",O,C,Minor,GS,Stage 11,4.8309,150,28,3,1,0,0,0,0,,31.05
2025_MONSTER,3,2025-08-03,"MANTOVANI, FRANCO",O,C,Minor,GS,Stage 12,4.1475,54,9,3,0,0,0,0,0,,13.02
2025_MONSTER,3,2025-08-03,"MANTOVANI, FRANCO",O,C,Minor,GS,Stage 13,4.768,112,20,4,0,0,0,0,0,,23.49
2025_MONSTER,3,2025-08-03,"MANTOVANI, FRANCO",O,C,Minor,GS,Stage 15,3.2119,52,8,4,0,0,0,0,0,,16.19
2025_MONSTER,3,2025-08-03,"MANTOVANI, FRANCO",O,C,Minor,GS,Stage 16,3.0786,110,19,5,0,0,0,0,0,,35.73
2025_MONSTER,3,2025-08-03,"MANTOVANI, FRANCO",O,C,Minor,GS,Stage 17,2.8857,52,10,0,2,0,0,0,0,,18.02
2025_MONSTER,3,2025-08-03,"MANTOVANI, FRANCO",O,C,Minor,GS,Stage 18,4.0663,108,18,6,0,0,0,0,0,,26.56
2025_MONSTER,3,2025-08-03,"MANTOVANI, FRANCO",O,C,Minor,GS,Stage 19,3.3499,54,9,3,0,0,0,0,0,,16.12
2025_MONSTER,3,2025-08-03,"MANTOVANI, FRANCO",O,C,Minor,GS,Stage 20,3.4194,106,17,7,0,0,0,0,0,,31.0
2025_MONSTER,3,2025-08-03,"GIACOMAZZI, DAVIDE",P,B,Minor,,Stage 1,4.7448,119,21,7,3,0,1,0,0,,25.08
2025_MONSTER,3,2025-08-03,"GIACOMAZZI, DAVIDE",P,B,Minor,,Stage 2,5.7851,56,10,2,0,0,0,0,0,,9.68
2025_MONSTER,3,2025-08-03,"GIACOMAZZI, DAVIDE",P,B,Minor,,Stage 3,4.9296,98,15,7,2,0,0,0,0,,19.88
2025_MONSTER,3,2025-08-03,"GIACOMAZZI, DAVIDE",P,B,Minor,,Stage 4,5.0,56,10,2,0,0,0,0,0,,11.2
2025_MONSTER,3,2025-08-03,"GIACOMAZZI, DAVIDE",P,B,Minor,,Stage 5,2.2478,41,9,2,0,0,1,0,0,,18.24
2025_MONSTER,3,2025-08-03,"GIACOMAZZI, DAVIDE",P,B,Minor,,Stage 6,5.6395,112,20,4,0,0,0,0,0,,19.86
2025_MONSTER,3,2025-08-03,"GIACOMAZZI, DAVIDE",P,B,Minor,,Stage 7,4.6864,136,21,10,1,0,0,0,0,,29.02
2025_MONSTER,3,2025-08-03,"GIACOMAZZI, DAVIDE",P,B,Minor,,Stage 8,4.2518,52,8,4,0,0,0,0,0,,12.23
2025_MONSTER,3,2025-08-03,"SALEMI, ALBERTO",P,C,Minor,S,Stage 19,2.954,54,9,3,0,0,0,0,0,,18.28
2025_MONSTER,3,2025-08-03,"SALEMI, ALBERTO",P,C,Minor,S,Stage 20,3.8232,96,13,10,1,0,0,0,0,,25.11
2025_MONSTER,3,2025-08-03,"MESSAGGI, LORIS",P,A,Minor,SS,Stage 1,5.4492,148,28,2,2,0,0,0,0,,27.16
2025_MONSTER,3,2025-08-03,"MESSAGGI, LORIS",P,A,Minor,SS,Stage 2,4.8401,56,10,2,0,0,0,0,0,,11.57
2025_MONSTER,3,2025-08-03,"PRUTEANU, ALINA",S,C,Minor,L,Stage 14,0.9365,18,5,4,1,0,2,0,0,,19.22
2025_MONSTER,3,2025-08-03,"PRUTEANU, ALINA",S,C,Minor,L,Stage 15,2.6709,50,8,3,1,0,0,0,0,,18.72
2025_MONSTER,3,2025-08-03,"PRUTEANU, ALINA",S,C,Minor,L,Stage 16,2.4569,94,15,5,4,0,0,0,0,,38.26
2025_MONSTER,3,2025-08-03,"PRUTEANU, ALINA",S,C,Minor,L,Stage 17,2.3974,52,8,4,0,0,0,0,0,,21.69
2025_MONSTER,3,2025-08-03,"PRUTEANU, ALINA",S,C,Minor,L,Stage 18,3.9597,110,19,5,0,0,0,0,0,,27.78
2025_MONSTER,3,2025-08-03,"PRUTEANU, ALINA",S,C,Minor,L,Stage 19,1.7403,39,9,1,1,0,1,0,0,,22.41
2025_MONSTER,3,2025-08-03,"PRUTEANU, ALINA",S,C,Minor,L,Stage 20,2.731,94,15,5,4,0,0,0,0,,34.42
2025_MONSTER,3,2025-08-03,"ZUCCOLO, GIOVANNI",P,G,Minor,S,Stage 1,6.3427,154,30,1,1,0,0,0,0,,24.28
2025_MONSTER,3,2025-08-03,"ZUCCOLO, GIOVANNI",P,G,Minor,S,Stage 2,6.1998,54,9,3,0,0,0,0,0,,8.71
2025_MONSTER,3,2025-08-03,"ZUCCOLO, GIOVANNI",P,G,Minor,S,Stage 3,6.7046,106,19,3,2,0,0,0,0,,15.81
2025_MONSTER,3,2025-08-03,"ZUCCOLO, GIOVANNI",P,G,Minor,S,Stage 4,6.5537,58,11,1,0,0,0,0,0,,8.85
2025_MONSTER,3,2025-08-03,"ZUCCOLO, GIOVANNI",P,G,Minor,S,Stage 5,6.5455,54,10,1,1,0,0,0,0,,8.25
2025_MONSTER,3,2025-08-03,"ZUCCOLO, GIOVANNI",P,G,Minor,S,Stage 6,7.1042,118,23,1,0,0,0,0,0,,16.61
2025_MONSTER,3,2025-08-03,"ZUCCOLO, GIOVANNI",P,G,Minor,S,Stage 7,4.7834,127,23,7,1,0,1,0,0,,26.55
2025_MONSTER,3,2025-08-03,"ZUCCOLO, GIOVANNI",P,G,Minor,S,Stage 8,5.6842,54,9,3,0,0,0,0,0,,9.5
2025_MONSTER,3,2025-08-03,"ZUCCOLO, GIOVANNI",P,G,Minor,S,Stage 9,6.3112,58,11,1,0,0,0,0,0,,9.19
2025_MONSTER,3,2025-08-03,"ZUCCOLO, GIOVANNI",P,G,Minor,S,Stage 10,7.5641,118,23,1,0,0,0,0,0,,15.6
2025_MONSTER,3,2025-08-03,"ZUCCOLO, GIOVANNI",P,G,Minor,S,Stage 11,6.9154,152,28,4,0,0,0,0,0,,21.98
2025_MONSTER,3,2025-08-03,"ZUCCOLO, GIOVANNI",P,G,Minor,S,Stage 12,6.4103,60,12,0,0,0,0,0,0,,9.36
2025_MONSTER,3,2025-08-03,"ZUCCOLO, GIOVANNI",P,G,Minor,S,Stage 13,7.1802,110,19,5,0,0,0,0,0,,15.32
2025_MONSTER,3,2025-08-03,"ZUCCOLO, GIOVANNI",P,G,Minor,S,Stage 14,2.5203,28,9,1,0,0,2,0,0,,11.11
2025_MONSTER,3,2025-08-03,"ZUCCOLO, GIOVANNI",P,G,Minor,S,Stage 15,3.6932,39,8,3,0,0,1,0,0,,10.56
2025_MONSTER,3,2025-08-03,"ZUCCOLO, GIOVANNI",P,G,Minor,S,Stage 16,4.7347,116,22,2,0,0,0,0,0,,24.5
2025_MONSTER,3,2025-08-03,"ZUCCOLO, GIOVANNI",P,G,Minor,S,Stage 17,4.1146,56,10,2,0,0,0,0,0,,13.61
2025_MONSTER,3,2025-08-03,"ZUCCOLO, GIOVANNI",P,G,Minor,S,Stage 18,6.0312,112,20,4,0,0,0,0,0,,18.57
2025_MONSTER,3,2025-08-03,"ZUCCOLO, GIOVANNI",P,G,Minor,S,Stage 19,5.8196,60,12,0,0,0,0,0,0,,10.31
2025_MONSTER,3,2025-08-03,"GUIDETTI, GIANCARLO",PCO,M,Minor,S,Stage 9,6.3927,56,10,2,0,0,0,0,0,,8.76
2025_MONSTER,3,2025-08-03,"PRUTEANU, ALINA",S,C,Minor,L,Stage 13,3.5376,97,19,4,0,0,1,0,0,,27.42
2025_MONSTER,3,2025-08-03,"MAZZIERI, ANDREA",PO,A,Minor,S,Stage 20,4.7514,108,18,6,0,0,0,0,0,,22.73
2025_MONSTER,3,2025-08-03,"PRUTEANU, ALINA",S,C,Minor,L,Stage 12,2.5615,50,8,3,1,0,0,0,0,,19.52
2025_MONSTER,3,2025-08-03,"PRUTEANU, ALINA",S,C,Minor,L,Stage 10,4.5038,108,19,4,1,0,0,0,0,,23.98
2025_MONSTER,3,2025-08-03,"MESSAGGI, LORIS",P,A,Minor,SS,Stage 3,5.2133,110,19,5,0,0,0,0,0,,21.1
2025_MONSTER,3,2025-08-03,"MESSAGGI, LORIS",P,A,Minor,SS,Stage 4,5.2219,60,12,0,0,0,0,0,0,,11.49
2025_MONSTER,3,2025-08-03,"MESSAGGI, LORIS",P,A,Minor,SS,Stage 5,3.8922,52,9,2,1,0,0,0,0,,13.36
2025_MONSTER,3,2025-08-03,"MESSAGGI, LORIS",P,A,Minor,SS,Stage 6,5.8462,114,21,3,0,0,0,0,0,,19.5
2025_MONSTER,3,2025-08-03,"MESSAGGI, LORIS",P,A,Minor,SS,Stage 7,4.0072,133,25,6,0,0,1,0,0,,33.19
2025_MONSTER,3,2025-08-03,"MESSAGGI, LORIS",P,A,Minor,SS,Stage 8,4.8561,54,10,1,1,0,0,0,0,,11.12
2025_MONSTER,3,2025-08-03,"MESSAGGI, LORIS",P,A,Minor,SS,Stage 9,4.741,54,9,3,0,0,0,0,0,,11.39
2025_MONSTER,3,2025-08-03,"MESSAGGI, LORIS",P,A,Minor,SS,Stage 10,5.6782,108,18,6,0,0,0,0,0,,19.02
2025_MONSTER,3,2025-08-03,"MESSAGGI, LORIS",P,A,Minor,SS,Stage 11,4.7619,148,26,6,0,0,0,0,0,,31.08
2025_MONSTER,3,2025-08-03,"MESSAGGI, LORIS",P,A,Minor,SS,Stage 12,4.6637,52,8,4,0,0,0,0,0,,11.15
2025_MONSTER,3,2025-08-03,"MESSAGGI, LORIS",P,A,Minor,SS,Stage 13,6.3991,118,23,1,0,0,0,0,0,,18.44
2025_MONSTER,3,2025-08-03,"MESSAGGI, LORIS",P,A,Minor,SS,Stage 14,2.3177,41,9,2,0,0,1,0,0,,17.69
2025_MONSTER,3,2025-08-03,"MESSAGGI, LORIS",P,A,Minor,SS,Stage 15,2.9476,54,9,3,0,0,0,0,0,,18.32
2025_MONSTER,3,2025-08-03,"MESSAGGI, LORIS",P,A,Minor,SS,Stage 16,3.927,114,21,3,0,0,0,0,0,,29.03
2025_MONSTER,3,2025-08-03,"MESSAGGI, LORIS",P,A,Minor,SS,Stage 17,3.0254,56,10,2,0,0,0,0,0,,18.51
2025_MONSTER,3,2025-08-03,"MESSAGGI, LORIS",P,A,Minor,SS,Stage 18,4.9074,114,22,1,1,0,0,0,0,,23.23
2025_MONSTER,3,2025-08-03,"MESSAGGI, LORIS",P,A,Minor,SS,Stage 19,3.3848,46,6,5,1,0,0,0,0,,13.59
2025_MONSTER,3,2025-08-03,"MESSAGGI, LORIS",P,A,Minor,SS,Stage 20,4.0565,112,20,4,0,0,0,0,0,,27.61
2025_MONSTER,3,2025-08-03,"PRUTEANU, ALINA",S,C,Minor,L,Stage 1,3.5126,128,19,10,3,0,0,0,0,,36.44
2025_MONSTER,3,2025-08-03,"PRUTEANU, ALINA",S,C,Minor,L,Stage 2,3.3453,56,10,2,0,0,0,0,0,,16.74
2025_MONSTER,3,2025-08-03,"PRUTEANU, ALINA",S,C,Minor,L,Stage 3,3.5552,86,17,2,5,0,0,1,0,,24.19
2025_MONSTER,3,2025-08-03,"PRUTEANU, ALINA",S,C,Minor,L,Stage 4,4.1667,52,8,4,0,0,0,0,0,,12.48
2025_MONSTER,3,2025-08-03,"PRUTEANU, ALINA",S,C,Minor,L,Stage 5,1.7347,48,8,2,2,0,0,0,0,,27.67
2025_MONSTER,3,2025-08-03,"PRUTEANU, ALINA",S,C,Minor,L,Stage 6,4.0773,116,22,2,0,0,0,0,0,,28.45
2025_MONSTER,3,2025-08-03,"PRUTEANU, ALINA",S,C,Minor,L,Stage 7,2.9373,111,18,9,4,0,1,0,0,,37.79
2025_MONSTER,3,2025-08-03,"PRUTEANU, ALINA",S,C,Minor,L,Stage 8,3.9474,54,9,3,0,0,0,0,0,,13.68
2025_MONSTER,3,2025-08-03,"PRUTEANU, ALINA",S,C,Minor,L,Stage 9,2.9394,48,6,6,0,0,0,0,0,,16.33
2025_MONSTER,3,2025-08-03,"PRUTEANU, ALINA",S,C,Minor,L,Stage 11,3.7428,142,23,9,0,0,0,0,0,,37.94
2025_MONSTER,3,2025-08-03,"MAZZIERI, ANDREA",PO,A,Minor,S,Stage 19,4.5939,56,10,2,0,0,0,0,0,,12.19
2025_MONSTER,3,2025-08-03,"MAZZIERI, ANDREA",PO,A,Minor,S,Stage 18,5.6785,118,23,1,0,0,0,0,0,,20.78
2025_MONSTER,3,2025-08-03,"MAZZIERI, ANDREA",PO,A,Minor,S,Stage 17,3.7622,50,8,3,1,0,0,0,0,,13.29
2025_MONSTER,3,2025-08-03,"BUZZELLI, ANTONIO",P,D,Minor,,Stage 8,4.4482,52,9,2,1,0,0,0,0,,11.69
2025_MONSTER,3,2025-08-03,"BUZZELLI, ANTONIO",P,D,Minor,,Stage 9,5.137,60,12,0,0,0,0,0,0,,11.68
2025_MONSTER,3,2025-08-03,"BUZZELLI, ANTONIO",P,D,Minor,,Stage 10,5.547,108,18,6,0,0,0,0,0,,19.47
2025_MONSTER,3,2025-08-03,"BUZZELLI, ANTONIO",P,D,Minor,,Stage 11,4.8306,144,24,8,0,0,0,0,0,,29.81
2025_MONSTER,3,2025-08-03,"BUZZELLI, ANTONIO",P,D,Minor,,Stage 12,4.5815,52,8,4,0,0,0,0,0,,11.35
2025_MONSTER,3,2025-08-03,"BUZZELLI, ANTONIO",P,D,Minor,,Stage 13,6.1798,110,20,3,1,0,0,0,0,,17.8
2025_MONSTER,3,2025-08-03,"BUZZELLI, ANTONIO",P,D,Minor,,Stage 14,2.2639,35,7,3,1,0,1,0,0,,15.46
2025_MONSTER,3,2025-08-03,"BUZZELLI, ANTONIO",P,D,Minor,,Stage 15,1.4785,22,7,2,1,0,2,0,0,,14.88
2025_MONSTER,3,2025-08-03,"BUZZELLI, ANTONIO",P,D,Minor,,Stage 16,3.1282,91,17,5,1,0,1,0,0,,29.09
2025_MONSTER,3,2025-08-03,"BUZZELLI, ANTONIO",P,D,Minor,,Stage 17,3.9106,56,11,0,1,0,0,0,0,,14.32
2025_MONSTER,3,2025-08-03,"BUZZELLI, ANTONIO",P,D,Minor,,Stage 18,4.3048,100,16,6,2,0,0,0,0,,23.23
2025_MONSTER,3,2025-08-03,"BUZZELLI, ANTONIO",P,D,Minor,,Stage 19,3.8821,54,9,3,0,0,0,0,0,,13.91
2025_MONSTER,3,2025-08-03,"BUZZELLI, ANTONIO",P,D,Minor,,Stage 20,4.2436,108,18,6,0,0,0,0,0,,25.45
2025_MONSTER,3,2025-08-03,"BUTICCHI, EDOARDO ROBERTO",P,G,Minor,SS,Stage 1,7.1732,152,28,4,0,0,0,0,0,,21.19
2025_MONSTER,3,2025-08-03,"BUTICCHI, EDOARDO ROBERTO",P,G,Minor,SS,Stage 2,7.1517,58,11,1,0,0,0,0,0,,8.11
2025_MONSTER,3,2025-08-03,"BUTICCHI, EDOARDO ROBERTO",P,G,Minor,SS,Stage 3,7.9223,106,17,7,0,0,0,0,0,,13.38
2025_MONSTER,3,2025-08-03,"BUTICCHI, EDOARDO ROBERTO",P,G,Minor,SS,Stage 4,7.6517,58,11,1,0,0,0,0,0,,7.58
2025_MONSTER,3,2025-08-03,"BUTICCHI, EDOARDO ROBERTO",P,G,Minor,SS,Stage 5,6.0827,50,7,5,0,0,0,0,0,,8.22
2025_MONSTER,3,2025-08-03,"BUTICCHI, EDOARDO ROBERTO",P,G,Minor,SS,Stage 6,7.6517,116,22,2,0,0,0,0,0,,15.16
2025_MONSTER,3,2025-08-03,"BUTICCHI, EDOARDO ROBERTO",P,G,Minor,SS,Stage 7,6.603,152,28,4,0,0,0,0,0,,23.02
2025_MONSTER,3,2025-08-03,"BUTICCHI, EDOARDO ROBERTO",P,G,Minor,SS,Stage 8,6.3337,52,8,4,0,0,0,0,0,,8.21
2025_MONSTER,3,2025-08-03,"BUTICCHI, EDOARDO ROBERTO",P,G,Minor,SS,Stage 9,6.1702,58,11,1,0,0,0,0,0,,9.4
2025_MONSTER,3,2025-08-03,"BUTICCHI, EDOARDO ROBERTO",P,G,Minor,SS,Stage 10,7.0064,99,20,3,0,0,1,0,0,,14.13
2025_MONSTER,3,2025-08-03,"BUTICCHI, EDOARDO ROBERTO",P,G,Minor,SS,Stage 11,6.8658,154,29,3,0,0,0,0,0,,22.43
2025_MONSTER,3,2025-08-03,"BUTICCHI, EDOARDO ROBERTO",P,G,Minor,SS,Stage 12,3.9106,35,7,3,1,0,1,0,0,,8.95
2025_MONSTER,3,2025-08-03,"BUTICCHI, EDOARDO ROBERTO",P,G,Minor,SS,Stage 13,7.4792,108,18,6,0,0,0,0,0,,14.44
2025_MONSTER,3,2025-08-03,"BUTICCHI, EDOARDO ROBERTO",P,G,Minor,SS,Stage 14,3.9316,46,8,1,3,0,0,0,0,,11.7
2025_MONSTER,3,2025-08-03,"BUZZELLI, ANTONIO",P,D,Minor,,Stage 7,3.1714,126,18,11,3,0,0,0,0,,39.73
2025_MONSTER,3,2025-08-03,"BUTICCHI, EDOARDO ROBERTO",P,G,Minor,SS,Stage 15,2.7106,28,9,1,0,0,2,0,0,,10.33
2025_MONSTER,3,2025-08-03,"BUZZELLI, ANTONIO",P,D,Minor,,Stage 6,6.0892,116,22,2,0,0,0,0,0,,19.05
2025_MONSTER,3,2025-08-03,"BUZZELLI, ANTONIO",P,D,Minor,,Stage 4,4.4106,58,11,1,0,0,0,0,0,,13.15
2025_MONSTER,3,2025-08-03,"SANSONI, ROBERTO",S,A,Minor,,Stage 17,3.8179,52,8,4,0,0,0,0,0,,13.62
2025_MONSTER,3,2025-08-03,"SANSONI, ROBERTO",S,A,Minor,,Stage 18,5.2788,89,16,6,1,0,1,0,0,,16.86
